product_image,category,sub_category,product_name,short_description,product_description,strain_type,thc_level,cbd_level,unit_count,unit_price,unit_count_type,brand_name,state,brand_description,brand_logos
https://ddd33q3967xhi.cloudfront.net/SDODqx7EUpuViC7wAeIUwifsuIM=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fKQOYHemE4WfHl5bBZVH2LIbcVi0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fnwZGghU7SM2dtP8Ib8tQ_indica.jpg,concentrate,,IndigoPro 500mg Cartridge - Indica ,,"IndigoPros innovative Indica 500 mg ceramic cartridges are pre-filled with high-potency artisanal CO2-extracted indica oil, created with the finest craft cannabis from The Farm in Boulder, Colorado.",,,,,,,IndigoPro,CA,"REVOLUTIONARY VAPORIZER TECHNOLOGY MEETS THE FINEST CANNABIS OILS

IndigoPros Advanced Vapor System provides a smooth, easy draw that vibrates discretely to let you know its working. This innovative ceramic atomizer cartridge technology features the purest cannabis nectar, CO2-extracted from The Farms craft cannabis in Boulder, Colorado.

IndigoPros Features & Benefits:
Magnetic, leak-resistant ceramic cartridges, pop on & off for ease of use
Draw indicator discreetly vibrates when activated
Durable exterior casing, virtually unbreakable under normal use
Clean vapor with no burnt taste
Choose from a variety of flavored artisanal oils
Long-lasting battery, vapes while charging
Includes compact carrying/storage case",https://ddd33q3967xhi.cloudfront.net/0uMFotVa3jkI2HyH5L9RVtmlwF0=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fYz9dSTcpQZGm4OjxvRNn_indigo_pro_leafly_profile.jpg
https://ddd33q3967xhi.cloudfront.net/X5vYzMt0k4OadyIJQbFZ3uwUsIA=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fAAYBQ0m2M3Z_mIWpq1mK3NoqlDc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f4sO3NbsoRSWFkXP5CtkG_hybrid.jpg,concentrate,,IndigoPro 500mg Cartridge - Hybrid ,,"IndigoPros innovative Hybrid 500 mg ceramic cartridges are pre-filled with high-potency artisanal CO2-extracted hybrid oil, created with the finest craft cannabis from The Farm in Boulder, Colorado.",,,,,,,IndigoPro,CA,"REVOLUTIONARY VAPORIZER TECHNOLOGY MEETS THE FINEST CANNABIS OILS

IndigoPros Advanced Vapor System provides a smooth, easy draw that vibrates discretely to let you know its working. This innovative ceramic atomizer cartridge technology features the purest cannabis nectar, CO2-extracted from The Farms craft cannabis in Boulder, Colorado.

IndigoPros Features & Benefits:
Magnetic, leak-resistant ceramic cartridges, pop on & off for ease of use
Draw indicator discreetly vibrates when activated
Durable exterior casing, virtually unbreakable under normal use
Clean vapor with no burnt taste
Choose from a variety of flavored artisanal oils
Long-lasting battery, vapes while charging
Includes compact carrying/storage case",https://ddd33q3967xhi.cloudfront.net/0uMFotVa3jkI2HyH5L9RVtmlwF0=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fYz9dSTcpQZGm4OjxvRNn_indigo_pro_leafly_profile.jpg
https://ddd33q3967xhi.cloudfront.net/GWwt8Mlx_7UjXWo8JiJRZTHQ5jU=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fHs2pWo0q7S-UC5M_oTA1n0UFuTk%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fOAKI5GnUTHWtzCMNNW9u_mountain_mist.jpg,concentrate,,IndigoPro 500mg Cartridge - Mountain Mist - Hybrid,,"IndigoPros innovative Mountain Mist Hybrid 500 mg ceramic cartridges are pre-filled with high-potency, naturally-flavored artisanal CO2-extracted hybrid oil, made with the finest craft cannabis from The Farm in Boulder, Colorado.

Flavor: Cool Mint",,,,,,,IndigoPro,CA,"REVOLUTIONARY VAPORIZER TECHNOLOGY MEETS THE FINEST CANNABIS OILS

IndigoPros Advanced Vapor System provides a smooth, easy draw that vibrates discretely to let you know its working. This innovative ceramic atomizer cartridge technology features the purest cannabis nectar, CO2-extracted from The Farms craft cannabis in Boulder, Colorado.

IndigoPros Features & Benefits:
Magnetic, leak-resistant ceramic cartridges, pop on & off for ease of use
Draw indicator discreetly vibrates when activated
Durable exterior casing, virtually unbreakable under normal use
Clean vapor with no burnt taste
Choose from a variety of flavored artisanal oils
Long-lasting battery, vapes while charging
Includes compact carrying/storage case",https://ddd33q3967xhi.cloudfront.net/0uMFotVa3jkI2HyH5L9RVtmlwF0=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fYz9dSTcpQZGm4OjxvRNn_indigo_pro_leafly_profile.jpg
https://ddd33q3967xhi.cloudfront.net/_suIaQ1q-vn4_qhvIYWrUJ1SPzY=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fv6YaswoW0CjRQWyfjkoQ8G0IFpE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252ffkusFLnUShqsqImC9OsU_dragon_spice.jpg,concentrate,,IndigoPro 500mg Cartridge - Dragon Spice - Hybrid,,"IndigoPros innovative Dragon Spice Hybrid 500 mg ceramic cartridges are pre-filled with high-potency, naturally-flavored artisanal CO2-extracted hybrid oil, made with the finest craft cannabis from The Farm in Boulder, Colorado.

Flavor: Cinnamon Stick",,,,,,,IndigoPro,CA,"REVOLUTIONARY VAPORIZER TECHNOLOGY MEETS THE FINEST CANNABIS OILS

IndigoPros Advanced Vapor System provides a smooth, easy draw that vibrates discretely to let you know its working. This innovative ceramic atomizer cartridge technology features the purest cannabis nectar, CO2-extracted from The Farms craft cannabis in Boulder, Colorado.

IndigoPros Features & Benefits:
Magnetic, leak-resistant ceramic cartridges, pop on & off for ease of use
Draw indicator discreetly vibrates when activated
Durable exterior casing, virtually unbreakable under normal use
Clean vapor with no burnt taste
Choose from a variety of flavored artisanal oils
Long-lasting battery, vapes while charging
Includes compact carrying/storage case",https://ddd33q3967xhi.cloudfront.net/0uMFotVa3jkI2HyH5L9RVtmlwF0=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fYz9dSTcpQZGm4OjxvRNn_indigo_pro_leafly_profile.jpg
https://ddd33q3967xhi.cloudfront.net/EClhoVOuR8mNRpgKkNL6GrfilT0=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fyNqjfSnTg-J6VVDEqRaqaDyrq9c%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fHHe7MAETRw6NC0oqysx8_sativa.jpg,concentrate,,IndigoPro 500mg Cartridge - Sativa ,,"IndigoPros innovative Sativa 500 mg ceramic cartridges are pre-filled with high-potency artisanal CO2-extracted sativa oil, created with the finest craft cannabis from The Farm in Boulder, Colorado.",,,,,,,IndigoPro,CA,"REVOLUTIONARY VAPORIZER TECHNOLOGY MEETS THE FINEST CANNABIS OILS

IndigoPros Advanced Vapor System provides a smooth, easy draw that vibrates discretely to let you know its working. This innovative ceramic atomizer cartridge technology features the purest cannabis nectar, CO2-extracted from The Farms craft cannabis in Boulder, Colorado.

IndigoPros Features & Benefits:
Magnetic, leak-resistant ceramic cartridges, pop on & off for ease of use
Draw indicator discreetly vibrates when activated
Durable exterior casing, virtually unbreakable under normal use
Clean vapor with no burnt taste
Choose from a variety of flavored artisanal oils
Long-lasting battery, vapes while charging
Includes compact carrying/storage case",https://ddd33q3967xhi.cloudfront.net/0uMFotVa3jkI2HyH5L9RVtmlwF0=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fYz9dSTcpQZGm4OjxvRNn_indigo_pro_leafly_profile.jpg
https://ddd33q3967xhi.cloudfront.net/x1cBSgwPdO2UF3QwXld-rDc8DjQ=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f0ZVNZbz9gyCFqdEc-8-4naiOy3w%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fPmrXhAksTrWHLxAVCqg1_sumatran_sunrise.jpg,concentrate,,IndigoPro 500mg Cartridge - Sumatran Sunrise - Sativa,,"IndigoPros innovative Sumatran Sunrise Sativa 500 mg ceramic cartridges are pre-filled with high-potency, naturally-flavored artisanal CO2-extracted sativa oil, made with the finest craft cannabis from The Farm in Boulder, Colorado.

Flavor: Blood Orange",,,,,,,IndigoPro,CA,"REVOLUTIONARY VAPORIZER TECHNOLOGY MEETS THE FINEST CANNABIS OILS

IndigoPros Advanced Vapor System provides a smooth, easy draw that vibrates discretely to let you know its working. This innovative ceramic atomizer cartridge technology features the purest cannabis nectar, CO2-extracted from The Farms craft cannabis in Boulder, Colorado.

IndigoPros Features & Benefits:
Magnetic, leak-resistant ceramic cartridges, pop on & off for ease of use
Draw indicator discreetly vibrates when activated
Durable exterior casing, virtually unbreakable under normal use
Clean vapor with no burnt taste
Choose from a variety of flavored artisanal oils
Long-lasting battery, vapes while charging
Includes compact carrying/storage case",https://ddd33q3967xhi.cloudfront.net/0uMFotVa3jkI2HyH5L9RVtmlwF0=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fYz9dSTcpQZGm4OjxvRNn_indigo_pro_leafly_profile.jpg
https://ddd33q3967xhi.cloudfront.net/4oCl3ASBI8XGtRjMkKw-7jRgyZo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6n-dmTO9rKha48YkPwnPyZtJABc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0JI2K8KUTreWolJctwsy_Island_PAX_ERA_Cannatonic_Menu.jpg,concentrate,,PAX Era Pod (CBD 1:1 - Cannatonic),,"Balance and recover with a perfect 1:1 ratio of CBD and THC in this coveted Cannatonic strain. Recommended for relief from anxiety, pain, muscle spasms and a variety of physical symptoms. 

ISLANDs master extractors are proud to bring you the purest expression of strain-specific cannabis distillate on the market today. Each strain is hand-selected from our network of organic farms for its specific flavor profile, which is exemplified in the industry-leading PAX ERA vaporizer device.

-Strain-Specific, 100% natural cannabis oil and terpenes
-Proprietary hydrocarbon extraction process
-Winterized at sub-zero temperatures for maximum purity
-Double-distilled and completely solvent free
-4x longer purification process produces some of the cleanest, clearest oil available today",,,,,,,ISLAND,CA,"Island Cannabis Co. was established in 2014 in Los Angeles, CA with the goal of responsibly producing artisanal quality, 100% natural cannabis products. Inspired by the golden-age of 1970s coastal California, we create products that capture the spirit of that time. We handcraft each product with care and only source cannabis from California cultivators who share our philosophy and enthusiasm for the craft. All cannabis is tested by an independent lab to ensure quality and safety.",https://ddd33q3967xhi.cloudfront.net/rVWfwypVlMPDaygmUVZ4vHyl7i8=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fCSyySlTZGfZPIIgRkp9Q_Island-Palm-Tree.png
https://ddd33q3967xhi.cloudfront.net/dkt26FMXjZS8yK0uUq5TKiFxiS4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fV2_-SyaXQN8ZtvN_5GEk3QvZCsQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKy2vYlKaT1aw363E2RcP_Island_PAX_ERA_Tangie_Sap_Menu.jpg,concentrate,,PAX Era Pod (Hybrid - Tangie Sap),,"Escape to a citrus paradise with this hybrid fruit cocktail. This flavorful hybrid strain will leave you feeling happy and relaxed, along with relief from any body or muscle pain you might be experiencing. 

ISLANDs master extractors are proud to bring you the purest expression of strain-specific cannabis distillate on the market today. Each strain is hand-selected from our network of organic farms for its specific flavor profile, which is exemplified in the industry-leading PAX ERA vaporizer device.

-Strain-Specific, 100% natural cannabis oil and terpenes
-Proprietary hydrocarbon extraction process
-Winterized at sub-zero temperatures for maximum purity
-Double-distilled and completely solvent free
-4x longer purification process produces some of the cleanest, clearest oil available today",,,,,,,ISLAND,CA,"Island Cannabis Co. was established in 2014 in Los Angeles, CA with the goal of responsibly producing artisanal quality, 100% natural cannabis products. Inspired by the golden-age of 1970s coastal California, we create products that capture the spirit of that time. We handcraft each product with care and only source cannabis from California cultivators who share our philosophy and enthusiasm for the craft. All cannabis is tested by an independent lab to ensure quality and safety.",https://ddd33q3967xhi.cloudfront.net/rVWfwypVlMPDaygmUVZ4vHyl7i8=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fCSyySlTZGfZPIIgRkp9Q_Island-Palm-Tree.png
https://ddd33q3967xhi.cloudfront.net/J-QkQSEgwdiDwG6o0BA2fPF6KEo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fiXgKJGJ4JliWBwPplxwOq5Ff2E0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fcrwZ4zuURomKOGRs5eXC_Island_PAX_ERA_Blackberry_OG_Menu.jpg,concentrate,,PAX Era Pod (Indica - Blackberry OG),,"Kick back with a tangy twist on this potent OG classic. This indica favorite will help you unwind and relieve body aches and pains.

ISLANDs master extractors are proud to bring you the purest expression of strain-specific cannabis distillate on the market today. Each strain is hand-selected from our network of organic farms for its specific flavor profile, which is exemplified in the industry-leading PAX ERA vaporizer device.

-Strain-Specific, 100% natural cannabis oil and terpenes
-Proprietary hydrocarbon extraction process
-Winterized at sub-zero temperatures for maximum purity
-Double-distilled and completely solvent free
-4x longer purification process produces some of the cleanest, clearest oil available today",,,,,,,ISLAND,CA,"Island Cannabis Co. was established in 2014 in Los Angeles, CA with the goal of responsibly producing artisanal quality, 100% natural cannabis products. Inspired by the golden-age of 1970s coastal California, we create products that capture the spirit of that time. We handcraft each product with care and only source cannabis from California cultivators who share our philosophy and enthusiasm for the craft. All cannabis is tested by an independent lab to ensure quality and safety.",https://ddd33q3967xhi.cloudfront.net/rVWfwypVlMPDaygmUVZ4vHyl7i8=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fCSyySlTZGfZPIIgRkp9Q_Island-Palm-Tree.png
https://ddd33q3967xhi.cloudfront.net/_ARlJqkPGExCsBm0bondNBnX23o=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fLJZV7EjNcbCwGnB_j1aMkBoiUwE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCQxFiRScQuevaVm9yivS_Island_PAX_ERA_Lemon_Wreck_Menu.jpg,concentrate,,PAX Era Pod (Sativa - Lemon Wreck),,"Elevate your day with this sweet-and-sour Sativa. If relaxation is what youre after, this strains cerebral effects are a perfect match.

ISLANDs master extractors are proud to bring you the purest expression of strain-specific cannabis distillate on the market today. Each strain is hand-selected from our network of organic farms for its specific flavor profile, which is exemplified in the industry-leading PAX ERA vaporizer device.

-Strain-Specific, 100% natural cannabis oil and terpenes
-Proprietary hydrocarbon extraction process
-Winterized at sub-zero temperatures for maximum purity
-Double-distilled and completely solvent free
-4x longer purification process produces some of the cleanest, clearest oil available today",,,,,,,ISLAND,CA,"Island Cannabis Co. was established in 2014 in Los Angeles, CA with the goal of responsibly producing artisanal quality, 100% natural cannabis products. Inspired by the golden-age of 1970s coastal California, we create products that capture the spirit of that time. We handcraft each product with care and only source cannabis from California cultivators who share our philosophy and enthusiasm for the craft. All cannabis is tested by an independent lab to ensure quality and safety.",https://ddd33q3967xhi.cloudfront.net/rVWfwypVlMPDaygmUVZ4vHyl7i8=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fCSyySlTZGfZPIIgRkp9Q_Island-Palm-Tree.png
https://ddd33q3967xhi.cloudfront.net/4oCl3ASBI8XGtRjMkKw-7jRgyZo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f6n-dmTO9rKha48YkPwnPyZtJABc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f0JI2K8KUTreWolJctwsy_Island_PAX_ERA_Cannatonic_Menu.jpg,concentrate,,PAX Era Pod (CBD 1:1 - Cannatonic),,"Balance and recover with a perfect 1:1 ratio of CBD and THC in this coveted Cannatonic strain. Recommended for relief from anxiety, pain, muscle spasms and a variety of physical symptoms. 

ISLANDs master extractors are proud to bring you the purest expression of strain-specific cannabis distillate on the market today. Each strain is hand-selected from our network of organic farms for its specific flavor profile, which is exemplified in the industry-leading PAX ERA vaporizer device.

-Strain-Specific, 100% natural cannabis oil and terpenes
-Proprietary hydrocarbon extraction process
-Winterized at sub-zero temperatures for maximum purity
-Double-distilled and completely solvent free
-4x longer purification process produces some of the cleanest, clearest oil available today",,,,,,,ISLAND,CA,"Island Cannabis Co. was established in 2014 in Los Angeles, CA with the goal of responsibly producing artisanal quality, 100% natural cannabis products. Inspired by the golden-age of 1970s coastal California, we create products that capture the spirit of that time. We handcraft each product with care and only source cannabis from California cultivators who share our philosophy and enthusiasm for the craft. All cannabis is tested by an independent lab to ensure quality and safety.",https://ddd33q3967xhi.cloudfront.net/rVWfwypVlMPDaygmUVZ4vHyl7i8=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fCSyySlTZGfZPIIgRkp9Q_Island-Palm-Tree.png
https://ddd33q3967xhi.cloudfront.net/dkt26FMXjZS8yK0uUq5TKiFxiS4=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fV2_-SyaXQN8ZtvN_5GEk3QvZCsQ%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fKy2vYlKaT1aw363E2RcP_Island_PAX_ERA_Tangie_Sap_Menu.jpg,concentrate,,PAX Era Pod (Hybrid - Tangie Sap),,"Escape to a citrus paradise with this hybrid fruit cocktail. This flavorful hybrid strain will leave you feeling happy and relaxed, along with relief from any body or muscle pain you might be experiencing. 

ISLANDs master extractors are proud to bring you the purest expression of strain-specific cannabis distillate on the market today. Each strain is hand-selected from our network of organic farms for its specific flavor profile, which is exemplified in the industry-leading PAX ERA vaporizer device.

-Strain-Specific, 100% natural cannabis oil and terpenes
-Proprietary hydrocarbon extraction process
-Winterized at sub-zero temperatures for maximum purity
-Double-distilled and completely solvent free
-4x longer purification process produces some of the cleanest, clearest oil available today",,,,,,,ISLAND,CA,"Island Cannabis Co. was established in 2014 in Los Angeles, CA with the goal of responsibly producing artisanal quality, 100% natural cannabis products. Inspired by the golden-age of 1970s coastal California, we create products that capture the spirit of that time. We handcraft each product with care and only source cannabis from California cultivators who share our philosophy and enthusiasm for the craft. All cannabis is tested by an independent lab to ensure quality and safety.",https://ddd33q3967xhi.cloudfront.net/rVWfwypVlMPDaygmUVZ4vHyl7i8=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fCSyySlTZGfZPIIgRkp9Q_Island-Palm-Tree.png
https://ddd33q3967xhi.cloudfront.net/J-QkQSEgwdiDwG6o0BA2fPF6KEo=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fiXgKJGJ4JliWBwPplxwOq5Ff2E0%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fcrwZ4zuURomKOGRs5eXC_Island_PAX_ERA_Blackberry_OG_Menu.jpg,concentrate,,PAX Era Pod (Indica - Blackberry OG),,"Kick back with a tangy twist on this potent OG classic. This indica favorite will help you unwind and relieve body aches and pains.

ISLANDs master extractors are proud to bring you the purest expression of strain-specific cannabis distillate on the market today. Each strain is hand-selected from our network of organic farms for its specific flavor profile, which is exemplified in the industry-leading PAX ERA vaporizer device.

-Strain-Specific, 100% natural cannabis oil and terpenes
-Proprietary hydrocarbon extraction process
-Winterized at sub-zero temperatures for maximum purity
-Double-distilled and completely solvent free
-4x longer purification process produces some of the cleanest, clearest oil available today",,,,,,,ISLAND,CA,"Island Cannabis Co. was established in 2014 in Los Angeles, CA with the goal of responsibly producing artisanal quality, 100% natural cannabis products. Inspired by the golden-age of 1970s coastal California, we create products that capture the spirit of that time. We handcraft each product with care and only source cannabis from California cultivators who share our philosophy and enthusiasm for the craft. All cannabis is tested by an independent lab to ensure quality and safety.",https://ddd33q3967xhi.cloudfront.net/rVWfwypVlMPDaygmUVZ4vHyl7i8=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fCSyySlTZGfZPIIgRkp9Q_Island-Palm-Tree.png
https://ddd33q3967xhi.cloudfront.net/_ARlJqkPGExCsBm0bondNBnX23o=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fLJZV7EjNcbCwGnB_j1aMkBoiUwE%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fCQxFiRScQuevaVm9yivS_Island_PAX_ERA_Lemon_Wreck_Menu.jpg,concentrate,,PAX Era Pod (Sativa - Lemon Wreck),,"Elevate your day with this sweet-and-sour Sativa. If relaxation is what youre after, this strains cerebral effects are a perfect match.

ISLANDs master extractors are proud to bring you the purest expression of strain-specific cannabis distillate on the market today. Each strain is hand-selected from our network of organic farms for its specific flavor profile, which is exemplified in the industry-leading PAX ERA vaporizer device.

-Strain-Specific, 100% natural cannabis oil and terpenes
-Proprietary hydrocarbon extraction process
-Winterized at sub-zero temperatures for maximum purity
-Double-distilled and completely solvent free
-4x longer purification process produces some of the cleanest, clearest oil available today",,,,,,,ISLAND,CA,"Island Cannabis Co. was established in 2014 in Los Angeles, CA with the goal of responsibly producing artisanal quality, 100% natural cannabis products. Inspired by the golden-age of 1970s coastal California, we create products that capture the spirit of that time. We handcraft each product with care and only source cannabis from California cultivators who share our philosophy and enthusiasm for the craft. All cannabis is tested by an independent lab to ensure quality and safety.",https://ddd33q3967xhi.cloudfront.net/rVWfwypVlMPDaygmUVZ4vHyl7i8=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fCSyySlTZGfZPIIgRkp9Q_Island-Palm-Tree.png
https://ddd33q3967xhi.cloudfront.net/oR8SsTHFZZIUAQZRTQy9pEIzW2E=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fzqlNlMhfxkwZpOYdsairNE2lJjs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f61KJy4w5Tsa2OA46jMCt_Leafly%2bOilStix%2bULTRA%2bProdcut%2bPhoto-01.jpg,concentrate,,OilStix ULTRA Cartridge (Keef Brands),,Pure- strain specific Co2 cannabis extract. Industry leading wickless & ceramic cartridge technology. Visit or call your local OilStix retailer for current strains!,,,,,,,Keef Brands,CA,Keef Cola \\ OilStix,https://ddd33q3967xhi.cloudfront.net/r2f46hJP0VMfAzsQ6Bq1zE-gJsU=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fKFhvaippQ8WU5FDmNZfV_Leafly+Logo-01.png
https://ddd33q3967xhi.cloudfront.net/oR8SsTHFZZIUAQZRTQy9pEIzW2E=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fzqlNlMhfxkwZpOYdsairNE2lJjs%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252f61KJy4w5Tsa2OA46jMCt_Leafly%2bOilStix%2bULTRA%2bProdcut%2bPhoto-01.jpg,concentrate,,OilStix ULTRA Cartridge (Keef Brands),,Pure- strain specific Co2 cannabis extract. Industry leading wickless & ceramic cartridge technology. Visit or call your local OilStix retailer for current strains!,,,,,,,Keef Brands,CA,Keef Cola \\ OilStix,https://ddd33q3967xhi.cloudfront.net/r2f46hJP0VMfAzsQ6Bq1zE-gJsU=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fKFhvaippQ8WU5FDmNZfV_Leafly+Logo-01.png
https://ddd33q3967xhi.cloudfront.net/oSmZf55k1Y-AqfkQ0EQBF5yLCaE=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2f3VpaC0OBRRidv170_rUjgRSu52o%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fvcF4HzS1R6WEexCdtYQQ_Leafly%2bOilStix%2bSyringe%2bProdcut%2bPhoto-01.jpg,concentrate,,OilStix Syringe (Keef Brands),,Pure- strain specific Co2 cannabis extract. Ergonomically designed glass syringe - perfect for dabbing. Visit or call your local OilStix retailer for current strains.,,,,,,,Keef Brands,CA,Keef Cola \\ OilStix,https://ddd33q3967xhi.cloudfront.net/r2f46hJP0VMfAzsQ6Bq1zE-gJsU=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fKFhvaippQ8WU5FDmNZfV_Leafly+Logo-01.png
https://ddd33q3967xhi.cloudfront.net/hnEIIKBH7xmshyO30W1JhducL6c=/fit-in/300x300/https%3a%2f%2fddd33q3967xhi.cloudfront.net%2fKXNjPVIaZJckYn2NesYchlnfgqc%3d%2ffit-in%2f400x400%2fhttps%253a%252f%252fs3.amazonaws.com%252fleafly-s3%252fproducts%252fphotos%252fgcVGvWVSmuVgURPNUGII_Petra_tin_with_mints_Eucalyptus.jpg,edible,,Petra Eucalyptus Mints,,"A precise blend of CA grown cannabis, green tea matcha and eucalyptus oil, our refreshing Eucalyptus Petra is perfect for clearing the senses. All Petra flavors are sugar free and contain the natural, plant-derived sweetener xylitol.
At 2.5 MG THC per mint, Petra gives you the ability to titrate your dose in precise increments. This accuracy allow you to integrate Petra more easily into your active lifestyle.

All Natural Ingredients: Xylitol, Matcha Tea, Dextrin, Natural Flavors, Rebiana (Stevia), Cannabis Extract, Magnesium Stearate, Silicon Dioxide.

*Available exclusively in California.",,,,,,,Kiva Confections,CA,"By adhering to the highest standards of product quality, certified production methods, efficacy testing and innovation, KIVA Confections will continue to produce and deliver the safest, most convenient and delicious tasting medical cannabis products to a discerning and deserving community.",https://ddd33q3967xhi.cloudfront.net/Ff613Q1lpi63aqg_L6GX_v-uSTo=/fit-in/150x150/filters:fill(ffffff%2ctrue)/https%3a%2f%2fs3.amazonaws.com%2fleafly-s3%2fbrands%2flogos%2fZimfiLx2TfipXVmnHZXY_kiva_confections_logo_300x300.png
